,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
23995,28-46,2020-02-18,0,0,0,0,0,0.0,680.0,5.0,16,16,13
27228,28-46,2020-07-07,6,2,2,6,6,22.0,1638.0,5.0,21,21,13
27251,28-46,2020-07-07,2,2,2,2,2,10.0,1638.0,5.0,21,21,13
27274,28-46,2020-07-07,2,2,2,2,2,10.0,1638.0,5.0,21,21,13
27297,28-46,2020-07-07,4,2,2,4,4,16.0,1638.0,5.0,21,21,13
27320,28-46,2020-07-07,6,4,2,4,4,20.0,1638.0,5.0,21,21,13
27343,28-46,2020-07-07,8,6,2,8,6,30.0,1638.0,5.0,21,21,13
27366,28-46,2020-07-07,10,10,4,10,6,40.0,1638.0,5.0,21,21,13
27389,28-46,2020-07-07,10,10,8,12,10,50.0,1638.0,5.0,21,21,13
27412,28-46,2020-07-07,16,12,6,16,10,60.0,1638.0,5.0,21,21,13
27435,28-46,2020-07-07,20,10,10,16,10,66.0,1638.0,5.0,21,21,13
27458,28-46,2020-07-07,20,16,10,16,10,72.0,1638.0,5.0,21,21,13
27481,28-46,2020-07-07,20,16,10,20,10,76.0,1638.0,5.0,21,21,13
27504,28-46,2020-07-07,20,20,10,20,10,80.0,1638.0,5.0,21,21,13
27527,28-46,2020-07-07,20,8,10,26,10,74.0,1638.0,5.0,21,21,13
27550,28-46,2020-07-07,24,20,10,24,10,88.0,1638.0,5.0,21,21,13
27573,28-46,2020-07-07,26,20,20,24,10,100.0,1638.0,5.0,21,21,13
27596,28-46,2020-07-07,26,20,20,24,10,100.0,1638.0,5.0,21,21,13
27619,28-46,2020-07-07,26,4,20,24,10,84.0,1638.0,5.0,21,21,13
27642,28-46,2020-07-07,26,10,20,24,10,90.0,1638.0,5.0,21,21,13
27665,28-46,2020-07-07,26,20,20,24,10,100.0,1638.0,5.0,21,21,13
27688,28-46,2020-07-07,26,20,20,24,10,100.0,1638.0,5.0,21,21,13
27711,28-46,2020-07-07,26,20,12,24,10,92.0,1638.0,5.0,21,21,13
27734,28-46,2020-07-07,26,20,20,24,10,100.0,1638.0,5.0,21,21,13
27757,28-46,2020-07-07,26,10,0,0,0,36.0,1638.0,5.0,21,21,13
27780,28-46,2020-07-07,0,0,0,24,10,34.0,1638.0,5.0,21,21,13
27803,28-46,2020-07-07,14,20,20,24,10,88.0,1638.0,5.0,21,21,13
26478,26-183,2020-06-08,6,6,6,2,6,26.0,1186.0,5.0,16,13,10
26508,26-183,2020-06-08,2,2,2,2,2,10.0,1186.0,5.0,16,13,10
26538,26-183,2020-06-08,2,2,2,2,2,10.0,1186.0,5.0,16,13,10
26568,26-183,2020-06-08,4,2,2,4,4,16.0,1186.0,5.0,16,13,10
26598,26-183,2020-06-08,6,4,2,4,4,20.0,1186.0,5.0,16,13,10
26628,26-183,2020-06-08,8,6,2,8,6,30.0,1186.0,5.0,16,13,10
26658,26-183,2020-06-08,10,10,4,10,6,40.0,1186.0,5.0,16,13,10
26688,26-183,2020-06-08,10,10,8,12,10,50.0,1186.0,5.0,16,13,10
26718,26-183,2020-06-08,16,12,6,16,10,60.0,1186.0,5.0,16,13,10
26748,26-183,2020-06-08,20,10,10,16,10,66.0,1186.0,5.0,16,13,10
26778,26-183,2020-06-08,20,2,2,16,2,42.0,1186.0,5.0,16,13,10
26808,26-183,2020-06-08,20,10,6,16,2,54.0,1186.0,5.0,16,13,10
26838,26-183,2020-06-08,20,12,2,20,2,56.0,1186.0,5.0,16,13,10
26868,26-183,2020-06-08,6,20,10,4,2,42.0,1186.0,5.0,16,13,10
26898,26-183,2020-06-08,24,18,4,24,2,72.0,1186.0,5.0,16,13,10
26928,26-183,2020-06-08,26,20,20,24,2,92.0,1186.0,5.0,16,13,10
26958,26-183,2020-06-08,26,20,20,24,2,92.0,1186.0,5.0,16,13,10
26988,26-183,2020-06-08,26,20,2,20,2,70.0,1186.0,5.0,16,13,10
27018,26-183,2020-06-08,26,20,18,24,2,90.0,1186.0,5.0,16,13,10
27048,26-183,2020-06-08,26,20,20,6,2,74.0,1186.0,5.0,16,13,10
27078,26-183,2020-06-08,26,20,20,24,2,92.0,1186.0,5.0,16,13,10
27108,26-183,2020-06-08,16,12,0,0,0,28.0,1186.0,5.0,16,13,10
27138,26-183,2020-06-08,0,0,20,24,10,54.0,1186.0,5.0,16,13,10
30347,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30376,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30405,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30434,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30463,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30492,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30521,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30550,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30579,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30608,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30637,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30666,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30695,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30724,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
30753,26-183,2020-10-27,0,0,0,0,0,0.0,0.0,4.0,3,3,8
24031,28-27,2020-03-16,0,0,0,2,2,4.0,852.0,5.0,14,14,10
24058,28-27,2020-03-16,2,2,2,4,4,14.0,852.0,5.0,14,14,10
24085,28-27,2020-03-16,2,2,2,4,4,14.0,852.0,5.0,14,14,10
24112,28-27,2020-03-16,8,2,2,8,6,26.0,852.0,5.0,14,14,10
24139,28-27,2020-03-16,2,10,4,10,6,32.0,852.0,5.0,14,14,10
24166,28-27,2020-03-16,2,10,8,12,2,34.0,852.0,5.0,14,14,10
24193,28-27,2020-03-16,4,2,0,0,0,6.0,852.0,5.0,14,14,10
24220,28-27,2020-03-16,2,2,2,14,2,22.0,852.0,5.0,14,14,10
24247,28-27,2020-03-16,2,2,6,16,2,28.0,852.0,5.0,14,14,10
24274,28-27,2020-03-16,8,2,2,20,2,34.0,852.0,5.0,14,14,10
24301,28-27,2020-03-16,2,4,10,20,2,38.0,852.0,5.0,14,14,10
24329,28-27,2020-03-16,0,0,0,10,2,12.0,852.0,5.0,14,14,10
24355,28-27,2020-03-16,2,2,2,16,2,24.0,852.0,5.0,14,14,10
24381,28-27,2020-03-16,2,4,2,0,0,8.0,852.0,5.0,14,14,10
24407,28-27,2020-03-16,2,6,4,10,10,32.0,852.0,5.0,14,14,10
24433,28-27,2020-03-16,4,2,6,4,2,18.0,852.0,5.0,14,14,10
24459,28-27,2020-03-16,2,2,6,12,2,24.0,852.0,5.0,14,14,10
24485,28-27,2020-03-16,2,4,2,20,2,30.0,852.0,5.0,14,14,10
24511,28-27,2020-03-16,2,6,4,24,2,38.0,852.0,5.0,14,14,10
24537,28-27,2020-03-16,2,2,12,14,8,38.0,852.0,5.0,14,14,10
24563,28-27,2020-03-16,2,2,10,24,2,40.0,852.0,5.0,14,14,10
24589,28-27,2020-03-16,6,2,18,24,2,52.0,852.0,5.0,14,14,10
24615,28-27,2020-03-16,2,6,8,24,10,50.0,852.0,5.0,14,14,10
24641,28-27,2020-03-16,2,2,12,24,2,42.0,852.0,5.0,14,14,10
24668,28-27,2020-03-16,2,6,2,24,10,44.0,852.0,5.0,14,14,10
24695,28-27,2020-03-16,2,12,2,24,10,50.0,852.0,5.0,14,14,10
24722,28-27,2020-03-16,2,2,6,24,4,38.0,852.0,5.0,14,14,10
24749,28-27,2020-03-16,2,4,0,0,0,6.0,852.0,5.0,14,14,10
24776,28-27,2020-03-16,0,0,20,24,10,54.0,852.0,5.0,14,14,10
27955,28-27,2020-08-04,6,6,6,6,6,30.0,1054.0,5.0,14,11,11
27978,28-27,2020-08-04,2,2,2,2,2,10.0,1054.0,5.0,14,11,11
28001,28-27,2020-08-04,2,2,2,2,2,10.0,1054.0,5.0,14,11,11
28024,28-27,2020-08-04,4,2,2,4,4,16.0,1054.0,5.0,14,11,11
28047,28-27,2020-08-04,6,4,2,4,4,20.0,1054.0,5.0,14,11,11
28070,28-27,2020-08-04,8,6,2,8,6,30.0,1054.0,5.0,14,11,11
28093,28-27,2020-08-04,10,10,4,10,6,40.0,1054.0,5.0,14,11,11
28116,28-27,2020-08-04,10,10,8,12,10,50.0,1054.0,5.0,14,11,11
28139,28-27,2020-08-04,16,12,6,16,2,52.0,1054.0,5.0,14,11,11
28162,28-27,2020-08-04,20,2,10,16,10,58.0,1054.0,5.0,14,11,11
28185,28-27,2020-08-04,20,16,10,16,4,66.0,1054.0,5.0,14,11,11
28208,28-27,2020-08-04,20,16,2,20,10,68.0,1054.0,5.0,14,11,11
28231,28-27,2020-08-04,20,20,2,20,2,64.0,1054.0,5.0,14,11,11
28254,28-27,2020-08-04,20,20,10,26,2,78.0,1054.0,5.0,14,11,11
28277,28-27,2020-08-04,2,20,10,24,10,66.0,1054.0,5.0,14,11,11
28300,28-27,2020-08-04,16,18,2,24,6,66.0,1054.0,5.0,14,11,11
28323,28-27,2020-08-04,2,20,14,24,2,62.0,1054.0,5.0,14,11,11
28346,28-27,2020-08-04,26,20,16,24,2,88.0,1054.0,5.0,14,11,11
28369,28-27,2020-08-04,12,2,20,24,2,60.0,1054.0,5.0,14,11,11
28392,28-27,2020-08-04,0,0,0,0,0,0.0,1054.0,5.0,14,11,11
28415,28-27,2020-08-04,0,0,0,24,10,34.0,1054.0,5.0,14,11,11
28438,28-27,2020-08-04,26,20,6,24,10,86.0,1054.0,5.0,14,11,11
31520,28-27,2020-12-22,2,2,2,2,2,10.0,516.0,5.0,2,0,9
31544,28-27,2020-12-22,2,2,2,2,2,10.0,516.0,5.0,2,0,9
31568,28-27,2020-12-22,2,2,2,2,2,10.0,516.0,5.0,2,0,9
31592,28-27,2020-12-22,4,2,2,4,4,16.0,516.0,5.0,2,0,9
31616,28-27,2020-12-22,6,4,2,4,4,20.0,516.0,5.0,2,0,9
31640,28-27,2020-12-22,2,6,2,8,2,20.0,516.0,5.0,2,0,9
31664,28-27,2020-12-22,2,10,4,10,2,28.0,516.0,5.0,2,0,9
31688,28-27,2020-12-22,2,4,8,12,2,28.0,516.0,5.0,2,0,9
31712,28-27,2020-12-22,2,6,6,16,2,32.0,516.0,5.0,2,0,9
31736,28-27,2020-12-22,6,2,2,12,8,30.0,516.0,5.0,2,0,9
31760,28-27,2020-12-22,2,8,2,12,2,26.0,516.0,5.0,2,0,9
31784,28-27,2020-12-22,2,2,6,16,2,28.0,516.0,5.0,2,0,9
31808,28-27,2020-12-22,2,2,4,20,2,30.0,516.0,5.0,2,0,9
31832,28-27,2020-12-22,2,8,2,12,6,30.0,516.0,5.0,2,0,9
31856,28-27,2020-12-22,2,6,2,18,2,30.0,516.0,5.0,2,0,9
31880,28-27,2020-12-22,2,18,2,8,10,40.0,516.0,5.0,2,0,9
31904,28-27,2020-12-22,8,2,4,24,2,40.0,516.0,5.0,2,0,9
31929,28-27,2020-12-22,4,6,2,12,8,32.0,516.0,5.0,2,0,9
31954,28-27,2020-12-22,2,16,0,0,0,18.0,516.0,5.0,2,0,9
31979,28-27,2020-12-22,0,0,0,14,2,16.0,516.0,5.0,2,0,9
32004,28-27,2020-12-22,6,4,2,8,2,22.0,516.0,5.0,2,0,9
35409,28-27,2021-05-11,2,6,6,6,2,22.0,262.0,7.0,6,6,8
35432,28-27,2021-05-11,2,2,2,2,2,10.0,262.0,7.0,6,6,8
35455,28-27,2021-05-11,2,2,2,2,2,10.0,262.0,7.0,6,6,8
35478,28-27,2021-05-11,2,2,2,4,2,12.0,262.0,7.0,6,6,8
35501,28-27,2021-05-11,2,4,2,4,4,16.0,262.0,7.0,6,6,8
35524,28-27,2021-05-11,2,6,2,8,2,20.0,262.0,7.0,6,6,8
35547,28-27,2021-05-11,2,8,4,10,2,26.0,262.0,7.0,6,6,8
35570,28-27,2021-05-11,2,8,8,12,2,32.0,262.0,7.0,6,6,8
35593,28-27,2021-05-11,2,12,6,16,4,40.0,262.0,7.0,6,6,8
35616,28-27,2021-05-11,2,2,4,2,4,14.0,262.0,7.0,6,6,8
35639,28-27,2021-05-11,2,6,0,0,0,8.0,262.0,7.0,6,6,8
35662,28-27,2021-05-11,0,0,0,0,0,0.0,262.0,7.0,6,6,8
35685,28-27,2021-05-11,0,0,4,16,2,22.0,262.0,7.0,6,6,8
35708,28-27,2021-05-11,2,2,0,0,0,4.0,262.0,7.0,6,6,8
35731,28-27,2021-05-11,0,0,0,0,0,0.0,262.0,7.0,6,6,8
35754,28-27,2021-05-11,0,0,0,0,0,0.0,262.0,7.0,6,6,8
35777,28-27,2021-05-11,0,0,0,24,2,26.0,262.0,7.0,6,6,8
22736,28-05,2020-01-21,6,6,4,2,2,20.0,496.0,4.0,13,12,9
22763,28-05,2020-01-21,2,2,2,2,2,10.0,496.0,4.0,13,12,9
22790,28-05,2020-01-21,2,2,2,2,2,10.0,496.0,4.0,13,12,9
22817,28-05,2020-01-21,4,2,2,4,4,16.0,496.0,4.0,13,12,9
22844,28-05,2020-01-21,6,4,2,4,4,20.0,496.0,4.0,13,12,9
22871,28-05,2020-01-21,8,6,2,8,6,30.0,496.0,4.0,13,12,9
22898,28-05,2020-01-21,10,10,4,10,6,40.0,496.0,4.0,13,12,9
22925,28-05,2020-01-21,10,10,8,12,6,46.0,496.0,4.0,13,12,9
22952,28-05,2020-01-21,4,8,2,16,2,32.0,496.0,4.0,13,12,9
22979,28-05,2020-01-21,20,10,2,16,2,50.0,496.0,4.0,13,12,9
23006,28-05,2020-01-21,2,2,10,12,10,36.0,496.0,4.0,13,12,9
23033,28-05,2020-01-21,20,16,2,8,10,56.0,496.0,4.0,13,12,9
23060,28-05,2020-01-21,2,20,10,0,0,32.0,496.0,4.0,13,12,9
23087,28-05,2020-01-21,0,0,0,0,0,0.0,496.0,4.0,13,12,9
23114,28-05,2020-01-21,0,0,10,20,10,40.0,496.0,4.0,13,12,9
23141,28-05,2020-01-21,0,0,2,2,8,12.0,496.0,4.0,13,12,9
23168,28-05,2020-01-21,20,6,20,0,0,46.0,496.0,4.0,13,12,9
23195,28-05,2020-01-21,0,0,0,0,0,0.0,496.0,4.0,13,12,9
23222,28-05,2020-01-21,0,0,0,0,0,0.0,496.0,4.0,13,12,9
23249,28-05,2020-01-21,0,0,0,0,0,0.0,496.0,4.0,13,12,9
26550,28-05,2020-06-08,6,2,6,6,6,26.0,1076.0,4.0,13,12,8
26580,28-05,2020-06-08,2,2,2,2,2,10.0,1076.0,4.0,13,12,8
26610,28-05,2020-06-08,2,2,2,2,2,10.0,1076.0,4.0,13,12,8
26640,28-05,2020-06-08,4,2,2,4,4,16.0,1076.0,4.0,13,12,8
26670,28-05,2020-06-08,6,4,2,4,4,20.0,1076.0,4.0,13,12,8
26700,28-05,2020-06-08,8,6,2,8,6,30.0,1076.0,4.0,13,12,8
26730,28-05,2020-06-08,10,10,4,10,6,40.0,1076.0,4.0,13,12,8
26760,28-05,2020-06-08,10,10,8,12,10,50.0,1076.0,4.0,13,12,8
26790,28-05,2020-06-08,16,12,6,16,2,52.0,1076.0,4.0,13,12,8
26820,28-05,2020-06-08,20,2,10,16,2,50.0,1076.0,4.0,13,12,8
26850,28-05,2020-06-08,20,16,10,16,10,72.0,1076.0,4.0,13,12,8
26880,28-05,2020-06-08,20,16,10,20,10,76.0,1076.0,4.0,13,12,8
26910,28-05,2020-06-08,20,4,10,20,10,64.0,1076.0,4.0,13,12,8
26940,28-05,2020-06-08,20,20,10,26,10,86.0,1076.0,4.0,13,12,8
26970,28-05,2020-06-08,24,20,10,24,10,88.0,1076.0,4.0,13,12,8
27000,28-05,2020-06-08,26,20,20,24,10,100.0,1076.0,4.0,13,12,8
27030,28-05,2020-06-08,26,20,20,24,10,100.0,1076.0,4.0,13,12,8
27060,28-05,2020-06-08,26,20,20,24,10,100.0,1076.0,4.0,13,12,8
27090,28-05,2020-06-08,26,14,0,0,0,40.0,1076.0,4.0,13,12,8
27120,28-05,2020-06-08,0,0,20,24,2,46.0,1076.0,4.0,13,12,8
30066,28-05,2020-10-26,6,6,6,6,6,30.0,1220.0,4.0,15,13,10
30095,28-05,2020-10-26,2,2,2,2,2,10.0,1220.0,4.0,15,13,10
30124,28-05,2020-10-26,2,2,2,2,2,10.0,1220.0,4.0,15,13,10
30153,28-05,2020-10-26,4,2,2,4,4,16.0,1220.0,4.0,15,13,10
30182,28-05,2020-10-26,6,4,2,4,4,20.0,1220.0,4.0,15,13,10
30211,28-05,2020-10-26,8,6,2,8,6,30.0,1220.0,4.0,15,13,10
30240,28-05,2020-10-26,10,10,4,10,6,40.0,1220.0,4.0,15,13,10
30269,28-05,2020-10-26,10,10,8,12,10,50.0,1220.0,4.0,15,13,10
30298,28-05,2020-10-26,16,12,6,16,10,60.0,1220.0,4.0,15,13,10
30327,28-05,2020-10-26,20,2,10,16,10,58.0,1220.0,4.0,15,13,10
30356,28-05,2020-10-26,20,16,10,16,10,72.0,1220.0,4.0,15,13,10
30385,28-05,2020-10-26,20,16,10,20,2,68.0,1220.0,4.0,15,13,10
30414,28-05,2020-10-26,20,20,10,20,10,80.0,1220.0,4.0,15,13,10
30443,28-05,2020-10-26,20,20,10,26,2,78.0,1220.0,4.0,15,13,10
30472,28-05,2020-10-26,24,20,8,24,2,78.0,1220.0,4.0,15,13,10
30501,28-05,2020-10-26,26,20,20,12,10,88.0,1220.0,4.0,15,13,10
30530,28-05,2020-10-26,26,2,20,24,2,74.0,1220.0,4.0,15,13,10
30559,28-05,2020-10-26,26,20,2,24,2,74.0,1220.0,4.0,15,13,10
30588,28-05,2020-10-26,2,20,20,24,2,68.0,1220.0,4.0,15,13,10
30617,28-05,2020-10-26,2,20,20,8,2,52.0,1220.0,4.0,15,13,10
30646,28-05,2020-10-26,26,14,2,0,0,42.0,1220.0,4.0,15,13,10
30675,28-05,2020-10-26,0,0,20,24,10,54.0,1220.0,4.0,15,13,10
30704,28-05,2020-10-26,2,20,2,24,10,58.0,1220.0,4.0,15,13,10
30733,28-05,2020-10-26,2,2,2,2,2,10.0,1220.0,4.0,15,13,10
33807,28-05,2021-03-15,2,6,2,6,2,18.0,538.0,4.0,6,6,9
33833,28-05,2021-03-15,2,2,2,2,2,10.0,538.0,4.0,6,6,9
33859,28-05,2021-03-15,2,2,2,2,2,10.0,538.0,4.0,6,6,9
33885,28-05,2021-03-15,4,2,2,4,4,16.0,538.0,4.0,6,6,9
33911,28-05,2021-03-15,6,2,2,4,2,16.0,538.0,4.0,6,6,9
33937,28-05,2021-03-15,8,6,2,8,6,30.0,538.0,4.0,6,6,9
33963,28-05,2021-03-15,4,10,2,10,2,28.0,538.0,4.0,6,6,9
33989,28-05,2021-03-15,2,10,8,12,2,34.0,538.0,4.0,6,6,9
34015,28-05,2021-03-15,10,12,2,8,2,34.0,538.0,4.0,6,6,9
34041,28-05,2021-03-15,16,10,2,16,10,54.0,538.0,4.0,6,6,9
34067,28-05,2021-03-15,12,2,10,16,10,50.0,538.0,4.0,6,6,9
34093,28-05,2021-03-15,6,8,4,2,6,26.0,538.0,4.0,6,6,9
34119,28-05,2021-03-15,2,4,4,2,2,14.0,538.0,4.0,6,6,9
34145,28-05,2021-03-15,20,2,10,26,10,68.0,538.0,4.0,6,6,9
34171,28-05,2021-03-15,2,2,10,24,2,40.0,538.0,4.0,6,6,9
34197,28-05,2021-03-15,2,2,4,24,2,34.0,538.0,4.0,6,6,9
34223,28-05,2021-03-15,2,20,2,24,2,50.0,538.0,4.0,6,6,9
34249,28-05,2021-03-15,2,4,0,0,0,6.0,538.0,4.0,6,6,9
34275,28-05,2021-03-15,0,0,0,0,0,0.0,538.0,4.0,6,6,9
34301,28-05,2021-03-15,0,0,0,0,0,0.0,538.0,4.0,6,6,9
34327,28-05,2021-03-15,0,0,0,0,0,0.0,538.0,4.0,6,6,9
34353,28-05,2021-03-15,0,0,0,0,0,0.0,538.0,4.0,6,6,9
17661,31-67,2019-07-08,0,0,2,6,2,10.0,628.0,5.0,22,17,10
17682,31-67,2019-07-08,2,2,2,2,2,10.0,628.0,5.0,22,17,10
17703,31-67,2019-07-08,2,2,2,2,2,10.0,628.0,5.0,22,17,10
17724,31-67,2019-07-08,4,2,2,4,4,16.0,628.0,5.0,22,17,10
17745,31-67,2019-07-08,6,4,2,4,4,20.0,628.0,5.0,22,17,10
17766,31-67,2019-07-08,8,6,2,8,6,30.0,628.0,5.0,22,17,10
17787,31-67,2019-07-08,10,10,2,2,6,30.0,628.0,5.0,22,17,10
17808,31-67,2019-07-08,10,6,8,12,2,38.0,628.0,5.0,22,17,10
17829,31-67,2019-07-08,6,12,6,12,2,38.0,628.0,5.0,22,17,10
17850,31-67,2019-07-08,8,2,8,16,2,36.0,628.0,5.0,22,17,10
17871,31-67,2019-07-08,2,6,6,8,2,24.0,628.0,5.0,22,17,10
17892,31-67,2019-07-08,8,8,2,14,2,34.0,628.0,5.0,22,17,10
17913,31-67,2019-07-08,14,6,2,2,2,26.0,628.0,5.0,22,17,10
17934,31-67,2019-07-08,16,12,2,18,2,50.0,628.0,5.0,22,17,10
17955,31-67,2019-07-08,2,20,2,24,2,50.0,628.0,5.0,22,17,10
17976,31-67,2019-07-08,2,12,4,10,2,30.0,628.0,5.0,22,17,10
18000,31-67,2019-07-08,8,14,8,10,10,50.0,628.0,5.0,22,17,10
18024,31-67,2019-07-08,2,10,10,10,10,42.0,628.0,5.0,22,17,10
18048,31-67,2019-07-08,2,10,12,24,10,58.0,628.0,5.0,22,17,10
18071,31-67,2019-07-08,2,8,16,0,0,26.0,628.0,5.0,22,17,10
24988,31-67,2020-04-14,6,6,6,6,2,26.0,824.0,33.0,15,15,11
25016,31-67,2020-04-14,2,2,2,2,2,10.0,824.0,33.0,15,15,11
25044,31-67,2020-04-14,2,2,2,2,2,10.0,824.0,33.0,15,15,11
25072,31-67,2020-04-14,4,2,2,4,4,16.0,824.0,33.0,15,15,11
25100,31-67,2020-04-14,6,4,2,4,4,20.0,824.0,33.0,15,15,11
25128,31-67,2020-04-14,8,6,2,8,6,30.0,824.0,33.0,15,15,11
25156,31-67,2020-04-14,10,10,4,10,6,40.0,824.0,33.0,15,15,11
25184,31-67,2020-04-14,10,10,2,8,10,40.0,824.0,33.0,15,15,11
25212,31-67,2020-04-14,14,10,2,10,2,38.0,824.0,33.0,15,15,11
25240,31-67,2020-04-14,12,10,10,16,2,50.0,824.0,33.0,15,15,11
25268,31-67,2020-04-14,18,6,2,16,10,52.0,824.0,33.0,15,15,11
25296,31-67,2020-04-14,14,6,10,20,2,52.0,824.0,33.0,15,15,11
25324,31-67,2020-04-14,14,20,6,20,10,70.0,824.0,33.0,15,15,11
25352,31-67,2020-04-14,2,16,2,24,4,48.0,824.0,33.0,15,15,11
25380,31-67,2020-04-14,10,10,10,16,10,56.0,824.0,33.0,15,15,11
25408,31-67,2020-04-14,10,8,2,24,2,46.0,824.0,33.0,15,15,11
25436,31-67,2020-04-14,20,20,2,22,10,74.0,824.0,33.0,15,15,11
25464,31-67,2020-04-14,8,20,2,24,10,64.0,824.0,33.0,15,15,11
25492,31-67,2020-04-14,6,2,16,24,2,50.0,824.0,33.0,15,15,11
25520,31-67,2020-04-14,12,20,0,0,0,32.0,824.0,33.0,15,15,11
29269,31-67,2020-09-29,6,6,6,2,2,22.0,996.0,6.0,15,12,9
29298,31-67,2020-09-29,2,2,2,2,2,10.0,996.0,6.0,15,12,9
29327,31-67,2020-09-29,2,2,2,2,2,10.0,996.0,6.0,15,12,9
29356,31-67,2020-09-29,4,2,2,4,2,14.0,996.0,6.0,15,12,9
29385,31-67,2020-09-29,6,4,2,4,4,20.0,996.0,6.0,15,12,9
29414,31-67,2020-09-29,8,6,2,8,6,30.0,996.0,6.0,15,12,9
29443,31-67,2020-09-29,10,10,4,10,6,40.0,996.0,6.0,15,12,9
29472,31-67,2020-09-29,10,10,8,12,8,48.0,996.0,6.0,15,12,9
29501,31-67,2020-09-29,2,12,6,12,10,42.0,996.0,6.0,15,12,9
29530,31-67,2020-09-29,20,2,10,16,2,50.0,996.0,6.0,15,12,9
29559,31-67,2020-09-29,14,16,10,16,2,58.0,996.0,6.0,15,12,9
29588,31-67,2020-09-29,8,16,8,18,10,60.0,996.0,6.0,15,12,9
29617,31-67,2020-09-29,10,20,8,2,10,50.0,996.0,6.0,15,12,9
29646,31-67,2020-09-29,16,6,10,20,2,54.0,996.0,6.0,15,12,9
29675,31-67,2020-09-29,18,8,10,24,2,62.0,996.0,6.0,15,12,9
29704,31-67,2020-09-29,12,14,16,2,2,46.0,996.0,6.0,15,12,9
29733,31-67,2020-09-29,18,14,20,14,10,76.0,996.0,6.0,15,12,9
29762,31-67,2020-09-29,6,4,10,18,10,48.0,996.0,6.0,15,12,9
29791,31-67,2020-09-29,12,10,10,14,10,56.0,996.0,6.0,15,12,9
29820,31-67,2020-09-29,14,10,14,14,2,54.0,996.0,6.0,15,12,9
29849,31-67,2020-09-29,12,8,0,0,0,20.0,996.0,6.0,15,12,9
29879,31-67,2020-09-29,0,0,20,10,4,34.0,996.0,6.0,15,12,9
29909,31-67,2020-09-29,24,6,6,14,2,52.0,996.0,6.0,15,12,9
29939,31-67,2020-09-29,16,2,6,14,2,40.0,996.0,6.0,15,12,9
33061,31-67,2021-02-17,2,2,2,2,2,10.0,476.0,5.0,17,14,10
33089,31-67,2021-02-17,2,2,2,2,2,10.0,476.0,5.0,17,14,10
33117,31-67,2021-02-17,2,2,2,2,2,10.0,476.0,5.0,17,14,10
33145,31-67,2021-02-17,2,2,2,4,2,12.0,476.0,5.0,17,14,10
33173,31-67,2021-02-17,2,2,2,4,2,12.0,476.0,5.0,17,14,10
33201,31-67,2021-02-17,6,4,2,8,2,22.0,476.0,5.0,17,14,10
33229,31-67,2021-02-17,2,2,2,6,2,14.0,476.0,5.0,17,14,10
33257,31-67,2021-02-17,4,2,2,4,2,14.0,476.0,5.0,17,14,10
33285,31-67,2021-02-17,12,6,4,2,2,26.0,476.0,5.0,17,14,10
33313,31-67,2021-02-17,6,4,2,2,2,16.0,476.0,5.0,17,14,10
33341,31-67,2021-02-17,2,6,2,16,2,28.0,476.0,5.0,17,14,10
33369,31-67,2021-02-17,2,4,4,2,2,14.0,476.0,5.0,17,14,10
33397,31-67,2021-02-17,2,4,2,8,2,18.0,476.0,5.0,17,14,10
33425,31-67,2021-02-17,2,2,4,20,2,30.0,476.0,5.0,17,14,10
33453,31-67,2021-02-17,2,2,4,10,2,20.0,476.0,5.0,17,14,10
33481,31-67,2021-02-17,2,8,2,8,2,22.0,476.0,5.0,17,14,10
33509,31-67,2021-02-17,2,2,2,14,8,28.0,476.0,5.0,17,14,10
33537,31-67,2021-02-17,0,0,0,6,2,8.0,476.0,5.0,17,14,10
33565,31-67,2021-02-17,2,6,2,0,0,10.0,476.0,5.0,17,14,10
33593,31-67,2021-02-17,0,0,0,24,10,34.0,476.0,5.0,17,14,10
33621,31-67,2021-02-17,22,20,12,20,4,78.0,476.0,5.0,17,14,10
33649,31-67,2021-02-17,8,10,8,10,4,40.0,476.0,5.0,17,14,10
21272,30-35,2019-11-22,6,2,2,6,6,22.0,900.0,5.0,10,10,8
21298,30-35,2019-11-22,2,2,2,2,2,10.0,900.0,5.0,10,10,8
