,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
25577,21-136,2020-08-25,20,20,3,20,20,83.0,1716.0,5.0,18,17,11
25694,21-136,2020-08-25,20,20,18,20,20,98.0,1716.0,5.0,18,17,11
25799,21-136,2020-08-25,0,0,0,20,20,40.0,1716.0,5.0,18,17,11
25892,21-136,2020-08-25,20,20,15,20,20,95.0,1716.0,5.0,18,17,11
25999,21-136,2020-08-25,15,20,12,20,18,85.0,1716.0,5.0,18,17,11
26112,21-136,2020-08-25,20,20,20,20,20,100.0,1716.0,5.0,18,17,11
26225,21-136,2020-08-25,17,17,12,17,17,80.0,1716.0,5.0,18,17,11
26338,21-136,2020-08-25,14,14,14,14,14,70.0,1716.0,5.0,18,17,11
26451,21-136,2020-08-25,11,11,11,11,11,55.0,1716.0,5.0,18,17,11
26564,21-136,2020-08-25,8,8,8,8,8,40.0,1716.0,5.0,18,17,11
26653,21-136,2020-08-25,7,7,7,7,7,35.0,1716.0,5.0,18,17,11
26742,21-136,2020-08-25,6,6,6,6,6,30.0,1716.0,5.0,18,17,11
26850,21-136,2020-08-25,5,5,5,5,5,25.0,1716.0,5.0,18,17,11
26958,21-136,2020-08-25,4,4,4,4,4,20.0,1716.0,5.0,18,17,11
27066,21-136,2020-08-25,3,3,3,3,3,15.0,1716.0,5.0,18,17,11
27175,21-136,2020-08-25,2,2,2,2,2,10.0,1716.0,5.0,18,17,11
27284,21-136,2020-08-25,3,3,3,1,1,11.0,1716.0,5.0,18,17,11
8585,21-136,2021-01-19,24,24,24,24,24,120.0,2002.0,4.0,9,9,10
8696,21-136,2021-01-19,24,24,24,24,24,120.0,2002.0,4.0,9,9,10
8807,21-136,2021-01-19,3,24,24,24,24,99.0,2002.0,4.0,9,9,10
8918,21-136,2021-01-19,24,24,24,24,24,120.0,2002.0,4.0,9,9,10
9029,21-136,2021-01-19,24,24,24,24,3,99.0,2002.0,4.0,9,9,10
9128,21-136,2021-01-19,24,24,24,24,15,111.0,2002.0,4.0,9,9,10
9227,21-136,2021-01-19,21,24,24,24,24,117.0,2002.0,4.0,9,9,10
9344,21-136,2021-01-19,3,24,24,24,24,99.0,2002.0,4.0,9,9,10
9461,21-136,2021-01-19,24,24,3,24,24,99.0,2002.0,4.0,9,9,10
9578,21-136,2021-01-19,20,20,3,20,20,83.0,2002.0,4.0,9,9,10
9695,21-136,2021-01-19,3,20,6,20,20,69.0,2002.0,4.0,9,9,10
9812,21-136,2021-01-19,20,20,12,20,20,92.0,2002.0,4.0,9,9,10
9917,21-136,2021-01-19,20,20,3,20,20,83.0,2002.0,4.0,9,9,10
10010,21-136,2021-01-19,20,20,6,20,20,86.0,2002.0,4.0,9,9,10
10118,21-136,2021-01-19,20,20,3,20,20,83.0,2002.0,4.0,9,9,10
10233,21-136,2021-01-19,0,18,20,20,20,78.0,2002.0,4.0,9,9,10
10348,21-136,2021-01-19,17,17,17,17,17,85.0,2002.0,4.0,9,9,10
10463,21-136,2021-01-19,14,14,14,14,14,70.0,2002.0,4.0,9,9,10
10578,21-136,2021-01-19,11,11,11,11,11,55.0,2002.0,4.0,9,9,10
10693,21-136,2021-01-19,8,8,8,8,8,40.0,2002.0,4.0,9,9,10
10796,21-136,2021-01-19,7,7,7,7,7,35.0,2002.0,4.0,9,9,10
10899,21-136,2021-01-19,6,6,6,6,6,30.0,2002.0,4.0,9,9,10
11016,21-136,2021-01-19,5,25,3,23,3,59.0,2002.0,4.0,9,9,10
11133,21-136,2021-01-19,4,4,4,24,4,40.0,2002.0,4.0,9,9,10
11250,21-136,2021-01-19,3,3,3,3,3,15.0,2002.0,4.0,9,9,10
11368,21-136,2021-01-19,2,2,2,2,2,10.0,2002.0,4.0,9,9,10
11486,21-136,2021-01-19,0,0,3,1,1,5.0,2002.0,4.0,9,9,10
55160,93-64,2019-11-04,10,15,21,19,0,65.0,857.0,5.0,10,10,10
55268,93-64,2019-11-04,0,0,14,6,0,20.0,857.0,5.0,10,10,10
55364,93-64,2019-11-04,0,0,18,17,0,35.0,857.0,5.0,10,10,10
55460,93-64,2019-11-04,19,13,19,16,0,67.0,857.0,5.0,10,10,10
55556,93-64,2019-11-04,19,12,18,15,0,64.0,857.0,5.0,10,10,10
55652,93-64,2019-11-04,18,12,17,14,0,61.0,857.0,5.0,10,10,10
55745,93-64,2019-11-04,17,11,16,13,0,57.0,857.0,5.0,10,10,10
55840,93-64,2019-11-04,16,11,15,13,0,55.0,857.0,5.0,10,10,10
55950,93-64,2019-11-04,15,10,14,12,0,51.0,857.0,5.0,10,10,10
56060,93-64,2019-11-04,14,10,13,12,0,49.0,857.0,5.0,10,10,10
56160,93-64,2019-11-04,13,9,12,11,0,45.0,857.0,5.0,10,10,10
56260,93-64,2019-11-04,12,8,11,11,0,42.0,857.0,5.0,10,10,10
56360,93-64,2019-11-04,11,8,10,10,0,39.0,857.0,5.0,10,10,10
56460,93-64,2019-11-04,10,8,10,9,0,37.0,857.0,5.0,10,10,10
56577,93-64,2019-11-04,0,0,9,9,0,18.0,857.0,5.0,10,10,10
56694,93-64,2019-11-04,8,7,8,8,0,31.0,857.0,5.0,10,10,10
56811,93-64,2019-11-04,8,6,7,7,0,28.0,857.0,5.0,10,10,10
56904,93-64,2019-11-04,7,5,6,6,0,24.0,857.0,5.0,10,10,10
56997,93-64,2019-11-04,6,5,4,4,0,19.0,857.0,5.0,10,10,10
57090,93-64,2019-11-04,5,4,4,4,0,17.0,857.0,5.0,10,10,10
57183,93-64,2019-11-04,0,0,4,2,0,6.0,857.0,5.0,10,10,10
57294,93-64,2019-11-04,0,0,3,3,0,6.0,857.0,5.0,10,10,10
57405,93-64,2019-11-04,2,3,2,2,0,9.0,857.0,5.0,10,10,10
57516,93-64,2019-11-04,1,2,1,2,0,6.0,857.0,5.0,10,10,10
57627,93-64,2019-11-04,2,2,2,0,0,6.0,857.0,5.0,10,10,10
39248,93-64,2020-03-31,0,0,0,0,0,0.0,1187.0,5.0,17,16,10
39360,93-64,2020-03-31,0,0,0,0,0,0.0,1187.0,5.0,17,16,10
39472,93-64,2020-03-31,0,0,0,0,0,0.0,1187.0,5.0,17,16,10
39584,93-64,2020-03-31,27,2,0,0,0,29.0,1187.0,5.0,17,16,10
39696,93-64,2020-03-31,27,16,27,18,0,88.0,1187.0,5.0,17,16,10
39789,93-64,2020-03-31,26,15,18,4,0,63.0,1187.0,5.0,17,16,10
39874,93-64,2020-03-31,25,14,25,17,0,81.0,1187.0,5.0,17,16,10
39974,93-64,2020-03-31,0,13,0,0,0,13.0,1187.0,5.0,17,16,10
40089,93-64,2020-03-31,23,13,23,16,0,75.0,1187.0,5.0,17,16,10
40204,93-64,2020-03-31,22,13,22,16,0,73.0,1187.0,5.0,17,16,10
40319,93-64,2020-03-31,21,12,21,15,0,69.0,1187.0,5.0,17,16,10
40434,93-64,2020-03-31,20,12,20,15,0,67.0,1187.0,5.0,17,16,10
40537,93-64,2020-03-31,19,11,19,14,0,63.0,1187.0,5.0,17,16,10
40640,93-64,2020-03-31,18,11,18,14,0,61.0,1187.0,5.0,17,16,10
40743,93-64,2020-03-31,17,10,17,13,0,57.0,1187.0,5.0,17,16,10
40860,93-64,2020-03-31,16,10,16,13,0,55.0,1187.0,5.0,17,16,10
40977,93-64,2020-03-31,15,9,15,12,0,51.0,1187.0,5.0,17,16,10
41082,93-64,2020-03-31,14,9,13,12,0,48.0,1187.0,5.0,17,16,10
41187,93-64,2020-03-31,13,9,12,11,0,45.0,1187.0,5.0,17,16,10
41292,93-64,2020-03-31,12,8,12,10,0,42.0,1187.0,5.0,17,16,10
41397,93-64,2020-03-31,11,8,11,10,0,40.0,1187.0,5.0,17,16,10
41502,93-64,2020-03-31,10,7,10,9,0,36.0,1187.0,5.0,17,16,10
41621,93-64,2020-03-31,9,6,9,8,0,32.0,1187.0,5.0,17,16,10
41740,93-64,2020-03-31,8,6,8,7,0,29.0,1187.0,5.0,17,16,10
41859,93-64,2020-03-31,7,5,7,7,0,26.0,1187.0,5.0,17,16,10
41954,93-64,2020-03-31,0,0,6,6,0,12.0,1187.0,5.0,17,16,10
42203,93-64,2020-03-31,0,0,4,4,0,8.0,1187.0,5.0,17,16,10
42315,93-64,2020-03-31,3,2,3,3,0,11.0,1187.0,5.0,17,16,10
42427,93-64,2020-03-31,2,1,2,2,0,7.0,1187.0,5.0,17,16,10
42539,93-64,2020-03-31,2,2,2,0,0,6.0,1187.0,5.0,17,16,10
23710,93-64,2020-09-01,24,24,3,15,3,69.0,1649.0,5.0,13,11,11
23824,93-64,2020-09-01,3,24,24,24,24,99.0,1649.0,5.0,13,11,11
23938,93-64,2020-09-01,24,24,24,24,24,120.0,1649.0,5.0,13,11,11
24052,93-64,2020-09-01,24,24,24,24,24,120.0,1649.0,5.0,13,11,11
24166,93-64,2020-09-01,24,24,3,24,24,99.0,1649.0,5.0,13,11,11
24268,93-64,2020-09-01,24,24,24,24,18,114.0,1649.0,5.0,13,11,11
24370,93-64,2020-09-01,24,24,3,24,24,99.0,1649.0,5.0,13,11,11
24484,93-64,2020-09-01,24,24,3,24,24,99.0,1649.0,5.0,13,11,11
24598,93-64,2020-09-01,20,20,3,20,20,83.0,1649.0,5.0,13,11,11
24712,93-64,2020-09-01,3,20,3,20,20,66.0,1649.0,5.0,13,11,11
24826,93-64,2020-09-01,3,20,20,20,20,83.0,1649.0,5.0,13,11,11
24940,93-64,2020-09-01,3,20,20,20,9,72.0,1649.0,5.0,13,11,11
25042,93-64,2020-09-01,0,0,0,20,20,40.0,1649.0,5.0,13,11,11
25144,93-64,2020-09-01,20,20,20,20,3,83.0,1649.0,5.0,13,11,11
25258,93-64,2020-09-01,0,0,0,20,15,35.0,1649.0,5.0,13,11,11
25373,93-64,2020-09-01,17,17,3,17,17,71.0,1649.0,5.0,13,11,11
25488,93-64,2020-09-01,14,14,14,24,14,80.0,1649.0,5.0,13,11,11
25605,93-64,2020-09-01,9,11,11,11,11,53.0,1649.0,5.0,13,11,11
25722,93-64,2020-09-01,8,8,8,8,8,40.0,1649.0,5.0,13,11,11
25827,93-64,2020-09-01,0,0,0,7,7,14.0,1649.0,5.0,13,11,11
25920,93-64,2020-09-01,6,6,6,6,6,30.0,1649.0,5.0,13,11,11
26027,93-64,2020-09-01,5,5,5,5,5,25.0,1649.0,5.0,13,11,11
26140,93-64,2020-09-01,3,4,4,4,4,19.0,1649.0,5.0,13,11,11
26253,93-64,2020-09-01,3,3,3,3,3,15.0,1649.0,5.0,13,11,11
26366,93-64,2020-09-01,2,2,2,2,2,10.0,1649.0,5.0,13,11,11
26479,93-64,2020-09-01,3,3,3,1,1,11.0,1649.0,5.0,13,11,11
7826,93-64,2021-01-26,24,24,3,24,24,99.0,1617.0,14.0,13,12,8
7945,93-64,2021-01-26,12,24,24,24,24,108.0,1617.0,14.0,13,12,8
8064,93-64,2021-01-26,3,24,24,9,24,84.0,1617.0,14.0,13,12,8
8183,93-64,2021-01-26,24,24,3,24,24,99.0,1617.0,14.0,13,12,8
8302,93-64,2021-01-26,9,24,3,24,9,69.0,1617.0,14.0,13,12,8
8397,93-64,2021-01-26,24,9,24,24,24,105.0,1617.0,14.0,13,12,8
8492,93-64,2021-01-26,3,6,3,24,24,60.0,1617.0,14.0,13,12,8
8603,93-64,2021-01-26,9,24,24,21,9,87.0,1617.0,14.0,13,12,8
8714,93-64,2021-01-26,20,20,3,20,20,83.0,1617.0,14.0,13,12,8
8825,93-64,2021-01-26,20,20,6,20,18,84.0,1617.0,14.0,13,12,8
8936,93-64,2021-01-26,20,20,3,12,20,75.0,1617.0,14.0,13,12,8
9047,93-64,2021-01-26,12,20,20,15,9,76.0,1617.0,14.0,13,12,8
9146,93-64,2021-01-26,20,20,3,6,20,69.0,1617.0,14.0,13,12,8
9245,93-64,2021-01-26,20,20,6,9,20,75.0,1617.0,14.0,13,12,8
9362,93-64,2021-01-26,20,20,3,20,20,83.0,1617.0,14.0,13,12,8
9479,93-64,2021-01-26,17,17,3,17,17,71.0,1617.0,14.0,13,12,8
9596,93-64,2021-01-26,11,11,11,11,11,55.0,1617.0,14.0,13,12,8
9713,93-64,2021-01-26,11,11,11,11,11,55.0,1617.0,14.0,13,12,8
9830,93-64,2021-01-26,8,8,8,8,8,40.0,1617.0,14.0,13,12,8
9935,93-64,2021-01-26,7,7,7,7,7,35.0,1617.0,14.0,13,12,8
10028,93-64,2021-01-26,6,6,6,6,6,30.0,1617.0,14.0,13,12,8
10136,93-64,2021-01-26,5,5,5,5,5,25.0,1617.0,14.0,13,12,8
10251,93-64,2021-01-26,0,0,4,4,4,12.0,1617.0,14.0,13,12,8
10366,93-64,2021-01-26,3,3,3,3,3,15.0,1617.0,14.0,13,12,8
10481,93-64,2021-01-26,2,2,2,2,2,10.0,1617.0,14.0,13,12,8
10596,93-64,2021-01-26,3,3,3,3,1,13.0,1617.0,14.0,13,12,8
45138,21-137,2020-03-06,0,0,0,0,0,0.0,0.0,5.0,13,13,10
25972,21-137,2020-08-04,0,0,0,24,15,39.0,431.0,5.0,7,7,10
26085,21-137,2020-08-04,0,0,0,0,6,6.0,431.0,5.0,7,7,10
26198,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
26311,21-137,2020-08-04,0,0,0,0,15,15.0,431.0,5.0,7,7,10
26424,21-137,2020-08-04,0,0,0,0,21,21.0,431.0,5.0,7,7,10
26537,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
26626,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
26715,21-137,2020-08-04,0,0,0,0,15,15.0,431.0,5.0,7,7,10
26823,21-137,2020-08-04,0,0,0,9,24,33.0,431.0,5.0,7,7,10
26931,21-137,2020-08-04,0,0,0,0,18,18.0,431.0,5.0,7,7,10
27039,21-137,2020-08-04,0,0,0,6,18,24.0,431.0,5.0,7,7,10
27147,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
27256,21-137,2020-08-04,0,0,0,24,24,48.0,431.0,5.0,7,7,10
27353,21-137,2020-08-04,0,0,0,0,15,15.0,431.0,5.0,7,7,10
27450,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
27566,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
27682,21-137,2020-08-04,0,0,0,3,3,6.0,431.0,5.0,7,7,10
27798,21-137,2020-08-04,0,0,0,0,18,18.0,431.0,5.0,7,7,10
27915,21-137,2020-08-04,0,0,0,18,18,36.0,431.0,5.0,7,7,10
28032,21-137,2020-08-04,0,0,0,0,18,18.0,431.0,5.0,7,7,10
28125,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
28218,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
28329,21-137,2020-08-04,0,0,0,0,16,16.0,431.0,5.0,7,7,10
28440,21-137,2020-08-04,0,0,0,0,14,14.0,431.0,5.0,7,7,10
28551,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
28662,21-137,2020-08-04,0,0,0,0,10,10.0,431.0,5.0,7,7,10
28773,21-137,2020-08-04,0,0,0,3,3,6.0,431.0,5.0,7,7,10
28872,21-137,2020-08-04,0,0,0,0,3,3.0,431.0,5.0,7,7,10
28971,21-137,2020-08-04,0,0,0,6,6,12.0,431.0,5.0,7,7,10
29087,21-137,2020-08-04,0,0,0,0,5,5.0,431.0,5.0,7,7,10
29203,21-137,2020-08-04,0,0,0,4,4,8.0,431.0,5.0,7,7,10
29319,21-137,2020-08-04,0,0,0,3,3,6.0,431.0,5.0,7,7,10
29435,21-137,2020-08-04,2,1,0,2,2,7.0,431.0,5.0,7,7,10
29551,21-137,2020-08-04,2,2,1,0,0,5.0,431.0,5.0,7,7,10
10084,21-137,2021-01-05,24,24,24,24,21,117.0,2024.0,4.0,10,8,10
10199,21-137,2021-01-05,24,24,24,24,21,117.0,2024.0,4.0,10,8,10
10314,21-137,2021-01-05,24,24,24,24,15,111.0,2024.0,4.0,10,8,10
10429,21-137,2021-01-05,24,24,24,24,24,120.0,2024.0,4.0,10,8,10
10544,21-137,2021-01-05,24,24,24,24,18,114.0,2024.0,4.0,10,8,10
10659,21-137,2021-01-05,24,24,24,24,24,120.0,2024.0,4.0,10,8,10
10762,21-137,2021-01-05,24,24,24,24,24,120.0,2024.0,4.0,10,8,10
10865,21-137,2021-01-05,24,24,24,24,24,120.0,2024.0,4.0,10,8,10
10982,21-137,2021-01-05,24,24,24,24,24,120.0,2024.0,4.0,10,8,10
11099,21-137,2021-01-05,20,20,20,18,20,98.0,2024.0,4.0,10,8,10
11216,21-137,2021-01-05,20,20,20,20,20,100.0,2024.0,4.0,10,8,10
11334,21-137,2021-01-05,20,20,20,20,20,100.0,2024.0,4.0,10,8,10
11452,21-137,2021-01-05,0,0,0,20,20,40.0,2024.0,4.0,10,8,10
11558,21-137,2021-01-05,20,18,12,20,20,90.0,2024.0,4.0,10,8,10
11664,21-137,2021-01-05,20,20,9,20,20,89.0,2024.0,4.0,10,8,10
11782,21-137,2021-01-05,0,0,20,12,20,52.0,2024.0,4.0,10,8,10
11901,21-137,2021-01-05,17,17,17,17,17,85.0,2024.0,4.0,10,8,10
12020,21-137,2021-01-05,14,14,14,14,14,70.0,2024.0,4.0,10,8,10
12139,21-137,2021-01-05,11,11,11,11,11,55.0,2024.0,4.0,10,8,10
12257,21-137,2021-01-05,8,8,8,8,8,40.0,2024.0,4.0,10,8,10
12352,21-137,2021-01-05,7,7,7,7,7,35.0,2024.0,4.0,10,8,10
12447,21-137,2021-01-05,6,6,6,6,6,30.0,2024.0,4.0,10,8,10
12558,21-137,2021-01-05,5,5,5,5,5,25.0,2024.0,4.0,10,8,10
12669,21-137,2021-01-05,4,4,4,4,4,20.0,2024.0,4.0,10,8,10
12780,21-137,2021-01-05,3,3,3,3,3,15.0,2024.0,4.0,10,8,10
12891,21-137,2021-01-05,2,2,2,2,2,10.0,2024.0,4.0,10,8,10
13002,21-137,2021-01-05,3,3,3,1,1,11.0,2024.0,4.0,10,8,10
54523,22-64,2019-11-12,21,12,21,19,0,73.0,888.0,5.0,13,12,11
54616,22-64,2019-11-12,20,14,21,18,0,73.0,888.0,5.0,13,12,11
54709,22-64,2019-11-12,0,0,20,17,0,37.0,888.0,5.0,13,12,11
54802,22-64,2019-11-12,19,13,19,16,0,67.0,888.0,5.0,13,12,11
54895,22-64,2019-11-12,19,12,18,15,0,64.0,888.0,5.0,13,12,11
54987,22-64,2019-11-12,18,6,17,14,0,55.0,888.0,5.0,13,12,11
55063,22-64,2019-11-12,17,11,16,13,0,57.0,888.0,5.0,13,12,11
55171,22-64,2019-11-12,16,11,15,13,0,55.0,888.0,5.0,13,12,11
55279,22-64,2019-11-12,0,0,14,12,0,26.0,888.0,5.0,13,12,11
55375,22-64,2019-11-12,0,0,13,12,0,25.0,888.0,5.0,13,12,11
55471,22-64,2019-11-12,13,9,12,11,0,45.0,888.0,5.0,13,12,11
55567,22-64,2019-11-12,12,8,11,11,0,42.0,888.0,5.0,13,12,11
55663,22-64,2019-11-12,11,8,10,10,0,39.0,888.0,5.0,13,12,11
55756,22-64,2019-11-12,10,8,10,9,0,37.0,888.0,5.0,13,12,11
55851,22-64,2019-11-12,9,7,9,9,0,34.0,888.0,5.0,13,12,11
55961,22-64,2019-11-12,8,7,8,8,0,31.0,888.0,5.0,13,12,11
56071,22-64,2019-11-12,8,6,7,7,0,28.0,888.0,5.0,13,12,11
56171,22-64,2019-11-12,7,5,6,6,0,24.0,888.0,5.0,13,12,11
56271,22-64,2019-11-12,6,5,4,6,0,21.0,888.0,5.0,13,12,11
56371,22-64,2019-11-12,5,4,4,5,0,18.0,888.0,5.0,13,12,11
56471,22-64,2019-11-12,0,0,4,5,0,9.0,888.0,5.0,13,12,11
56588,22-64,2019-11-12,0,0,3,3,0,6.0,888.0,5.0,13,12,11
56705,22-64,2019-11-12,2,2,2,3,0,9.0,888.0,5.0,13,12,11
56822,22-64,2019-11-12,1,2,2,2,0,7.0,888.0,5.0,13,12,11
56915,22-64,2019-11-12,2,2,2,0,0,6.0,888.0,5.0,13,12,11
38518,22-64,2020-04-07,27,16,27,17,0,87.0,1459.0,5.0,13,13,10
38627,22-64,2020-04-07,27,16,27,17,0,87.0,1459.0,5.0,13,13,10
38736,22-64,2020-04-07,27,8,27,17,0,79.0,1459.0,5.0,13,13,10
38845,22-64,2020-04-07,24,13,24,17,0,78.0,1459.0,5.0,13,13,10
38954,22-64,2020-04-07,2,2,6,2,0,12.0,1459.0,5.0,13,13,10
39051,22-64,2020-04-07,24,13,12,17,0,66.0,1459.0,5.0,13,13,10
39147,22-64,2020-04-07,24,13,24,17,0,78.0,1459.0,5.0,13,13,10
39259,22-64,2020-04-07,24,13,24,17,0,78.0,1459.0,5.0,13,13,10
39371,22-64,2020-04-07,0,0,24,17,0,41.0,1459.0,5.0,13,13,10
39483,22-64,2020-04-07,23,13,23,16,0,75.0,1459.0,5.0,13,13,10
39595,22-64,2020-04-07,22,13,22,16,0,73.0,1459.0,5.0,13,13,10
39707,22-64,2020-04-07,12,12,21,15,0,60.0,1459.0,5.0,13,13,10
39800,22-64,2020-04-07,20,12,20,2,0,54.0,1459.0,5.0,13,13,10
39885,22-64,2020-04-07,19,11,19,14,0,63.0,1459.0,5.0,13,13,10
39985,22-64,2020-04-07,0,11,18,14,0,43.0,1459.0,5.0,13,13,10
40100,22-64,2020-04-07,17,10,17,13,0,57.0,1459.0,5.0,13,13,10
40215,22-64,2020-04-07,16,10,16,13,0,55.0,1459.0,5.0,13,13,10
40330,22-64,2020-04-07,15,9,15,12,0,51.0,1459.0,5.0,13,13,10
40445,22-64,2020-04-07,14,9,13,12,0,48.0,1459.0,5.0,13,13,10
40548,22-64,2020-04-07,13,9,12,11,0,45.0,1459.0,5.0,13,13,10
40651,22-64,2020-04-07,12,8,12,10,0,42.0,1459.0,5.0,13,13,10
40754,22-64,2020-04-07,11,8,11,10,0,40.0,1459.0,5.0,13,13,10
40871,22-64,2020-04-07,10,7,10,9,0,36.0,1459.0,5.0,13,13,10
40988,22-64,2020-04-07,8,6,8,7,0,29.0,1459.0,5.0,13,13,10
41093,22-64,2020-04-07,8,6,8,7,0,29.0,1459.0,5.0,13,13,10
41198,22-64,2020-04-07,6,5,6,6,0,23.0,1459.0,5.0,13,13,10
41303,22-64,2020-04-07,0,5,6,6,0,17.0,1459.0,5.0,13,13,10
41513,22-64,2020-04-07,2,2,5,4,0,13.0,1459.0,5.0,13,13,10
22946,22-64,2020-09-08,21,24,3,24,3,75.0,1482.0,4.0,16,16,10
23058,22-64,2020-09-08,24,24,3,24,24,99.0,1482.0,4.0,16,16,10
23170,22-64,2020-09-08,0,0,0,21,12,33.0,1482.0,4.0,16,16,10
23282,22-64,2020-09-08,24,24,3,24,3,78.0,1482.0,4.0,16,16,10
23394,22-64,2020-09-08,0,0,0,24,3,27.0,1482.0,4.0,16,16,10
23494,22-64,2020-09-08,24,24,9,24,3,84.0,1482.0,4.0,16,16,10
23594,22-64,2020-09-08,24,24,3,18,24,93.0,1482.0,4.0,16,16,10
23705,22-64,2020-09-08,20,20,3,20,12,75.0,1482.0,4.0,16,16,10
23819,22-64,2020-09-08,20,20,3,20,20,83.0,1482.0,4.0,16,16,10
23933,22-64,2020-09-08,20,20,3,20,20,83.0,1482.0,4.0,16,16,10
24047,22-64,2020-09-08,20,3,20,20,20,83.0,1482.0,4.0,16,16,10
24161,22-64,2020-09-08,20,20,3,20,18,81.0,1482.0,4.0,16,16,10
24263,22-64,2020-09-08,20,20,20,20,12,92.0,1482.0,4.0,16,16,10
24365,22-64,2020-09-08,20,20,3,9,15,67.0,1482.0,4.0,16,16,10
24479,22-64,2020-09-08,17,17,6,17,3,60.0,1482.0,4.0,16,16,10
24593,22-64,2020-09-08,14,14,14,14,14,70.0,1482.0,4.0,16,16,10
24707,22-64,2020-09-08,11,11,11,21,11,65.0,1482.0,4.0,16,16,10
24821,22-64,2020-09-08,8,18,8,8,8,50.0,1482.0,4.0,16,16,10
24935,22-64,2020-09-08,7,7,7,7,7,35.0,1482.0,4.0,16,16,10
25037,22-64,2020-09-08,0,0,0,16,6,22.0,1482.0,4.0,16,16,10
25139,22-64,2020-09-08,3,5,5,25,5,43.0,1482.0,4.0,16,16,10
25253,22-64,2020-09-08,0,0,0,24,4,28.0,1482.0,4.0,16,16,10
25368,22-64,2020-09-08,3,3,3,23,3,35.0,1482.0,4.0,16,16,10
25483,22-64,2020-09-08,2,2,2,2,2,10.0,1482.0,4.0,16,16,10
25600,22-64,2020-09-08,3,3,3,1,1,11.0,1482.0,4.0,16,16,10
7031,22-64,2021-02-01,24,24,3,18,15,84.0,1913.0,4.0,13,13,8
7150,22-64,2021-02-01,24,24,3,24,24,99.0,1913.0,4.0,13,13,8
7269,22-64,2021-02-01,24,24,3,24,18,93.0,1913.0,4.0,13,13,8
7388,22-64,2021-02-01,24,24,3,3,24,78.0,1913.0,4.0,13,13,8
7507,22-64,2021-02-01,24,24,3,24,24,99.0,1913.0,4.0,13,13,8
7614,22-64,2021-02-01,24,24,24,24,24,120.0,1913.0,4.0,13,13,8
7721,22-64,2021-02-01,18,24,24,24,3,93.0,1913.0,4.0,13,13,8
7840,22-64,2021-02-01,21,24,21,12,18,96.0,1913.0,4.0,13,13,8
7959,22-64,2021-02-01,24,24,3,24,24,99.0,1913.0,4.0,13,13,8
8078,22-64,2021-02-01,20,20,20,9,18,87.0,1913.0,4.0,13,13,8
8197,22-64,2021-02-01,20,20,3,20,20,83.0,1913.0,4.0,13,13,8
8316,22-64,2021-02-01,20,20,3,20,3,66.0,1913.0,4.0,13,13,8
8411,22-64,2021-02-01,20,20,20,20,3,83.0,1913.0,4.0,13,13,8
8506,22-64,2021-02-01,20,20,3,20,20,83.0,1913.0,4.0,13,13,8
8617,22-64,2021-02-01,20,12,6,12,20,70.0,1913.0,4.0,13,13,8
8728,22-64,2021-02-01,20,20,3,20,20,83.0,1913.0,4.0,13,13,8
8839,22-64,2021-02-01,17,17,17,17,17,85.0,1913.0,4.0,13,13,8
8950,22-64,2021-02-01,14,14,14,14,14,70.0,1913.0,4.0,13,13,8
9061,22-64,2021-02-01,11,11,11,11,11,55.0,1913.0,4.0,13,13,8
9160,22-64,2021-02-01,8,8,8,8,8,40.0,1913.0,4.0,13,13,8
9259,22-64,2021-02-01,7,7,7,7,7,35.0,1913.0,4.0,13,13,8
9376,22-64,2021-02-01,6,6,6,6,6,30.0,1913.0,4.0,13,13,8
9493,22-64,2021-02-01,3,5,5,5,5,23.0,1913.0,4.0,13,13,8
9610,22-64,2021-02-01,48,27,3,42,3,123.0,1913.0,4.0,13,13,8
9727,22-64,2021-02-01,3,3,3,3,3,15.0,1913.0,4.0,13,13,8
9844,22-64,2021-02-01,2,2,2,2,2,10.0,1913.0,4.0,13,13,8
9949,22-64,2021-02-01,3,3,3,1,1,11.0,1913.0,4.0,13,13,8
53859,93-121,2019-11-15,2,2,22,6,0,32.0,799.0,5.0,7,6,10
53962,93-121,2019-11-15,6,15,21,19,0,61.0,799.0,5.0,7,6,10
54065,93-121,2019-11-15,0,0,21,16,0,37.0,799.0,5.0,7,6,10
54168,93-121,2019-11-15,20,2,20,17,0,59.0,799.0,5.0,7,6,10
54271,93-121,2019-11-15,18,13,19,14,0,64.0,799.0,5.0,7,6,10
54350,93-121,2019-11-15,0,0,6,2,0,8.0,799.0,5.0,7,6,10
54429,93-121,2019-11-15,18,2,14,2,0,36.0,799.0,5.0,7,6,10
